Raw Top Left, -0.6727702, -0.6426462, -0.6627289, -0.6526875, -0.7129356, -0.6828116, -0.6928529, -0.6627289, -0.6526875, -0.6426462, -0.7028943, -0.6727702, -0.6828116, -0.6526875, -0.6526875, -0.6828116, -0.6727702, -0.6426462, -0.6526875, -0.6928529, -0.6326048, -0.6727702, -0.6727702, -0.6928529, -0.6727702, -0.6727702, -0.6627289, -0.6627289, -0.6828116, -0.6526875, -0.6928529, -0.6928529, -0.7129356, -0.6627289, -0.6225635, -0.6125221, -0.7330183, -0.6727702, -0.7330183, -0.7028943, -0.6627289, -0.6225635, -0.6526875, -0.6828116, -0.6526875, -0.722977, -0.6326048, -0.6526875, -0.6225635, -0.6526875, -0.6627289, -0.6828116, -0.6928529, -0.6928529, -0.6828116, -0.6627289, -0.6426462, -0.7028943, -0.6426462, -0.6125221, -0.6828116, -0.6627289, -0.7129356, -0.6928529, -0.6627289, -0.6526875, -0.6326048, -0.6326048, -0.6326048, -0.6526875, -0.6627289, -0.6828116, -0.5823981, -0.6627289, -0.6928529, -0.6928529, -0.6928529, -0.6526875, -0.6426462, -0.7028943, -0.6828116, -0.6928529, -0.6326048, -0.6627289, -0.6727702, -0.6024808, -0.6627289, -0.6627289, -0.6526875, -0.6526875, -0.6828116, -0.6627289, -0.6526875, -0.6426462, -0.6526875, -0.6928529, -0.6426462, -0.6526875, -0.6928529, -0.6426462, -0.6928529, -0.6326048
Raw Top Right, 0.4840547, 0.4550114, 0.4453303, 0.4550114, 0.4743736, 0.4743736, 0.5421413, 0.5034168, 0.5034168, 0.4453303, 0.4743736, 0.5034168, 0.5421413, 0.4840547, 0.4840547, 0.4550114, 0.4743736, 0.5324602, 0.5324602, 0.4840547, 0.5034168, 0.5034168, 0.4937358, 0.4937358, 0.5130979, 0.4840547, 0.4743736, 0.4937358, 0.5034168, 0.4840547, 0.4937358, 0.4646925, 0.5034168, 0.4840547, 0.4840547, 0.4550114, 0.4937358, 0.4937358, 0.4550114, 0.4937358, 0.4646925, 0.4937358, 0.4743736, 0.4550114, 0.4937358, 0.4840547, 0.4840547, 0.5421413, 0.4259681, 0.4743736, 0.5324602, 0.4840547, 0.4840547, 0.4840547, 0.522779, 0.5324602, 0.4937358, 0.4646925, 0.4743736, 0.5130979, 0.4453303, 0.5034168, 0.5034168, 0.4937358, 0.4356492, 0.5034168, 0.5421413, 0.5130979, 0.5034168, 0.4743736, 0.5130979, 0.4550114, 0.4646925, 0.4743736, 0.4646925, 0.4646925, 0.4453303, 0.4840547, 0.4840547, 0.4743736, 0.4937358, 0.4840547, 0.4937358, 0.4743736, 0.4743736, 0.4937358, 0.5130979, 0.4743736, 0.5324602, 0.4937358, 0.4937358, 0.4743736, 0.4550114, 0.4646925, 0.4937358, 0.4453303, 0.522779, 0.4550114, 0.4550114, 0.4743736, 0.4840547, 0.5034168
Raw Bottom Left, -0.9867816, -0.9867816, -0.9379311, -0.9867816, -0.9770115, -0.9477012, -0.9477012, -0.9672414, -0.9379311, -0.9477012, -1.016092, -0.9770115, -0.9672414, -0.9965518, -1.006322, -0.9183908, -0.9672414, -0.9281609, -0.9281609, -0.9770115, -0.9770115, -0.9281609, -0.9867816, -0.9770115, -0.9672414, -0.8890805, -0.9965518, -0.9867816, -0.9183908, -0.9672414, -0.9672414, -0.9281609, -0.9867816, -0.9867816, -1.016092, -0.9770115, -0.9672414, -0.9281609, -0.9770115, -0.9477012, -0.9867816, -0.9867816, -0.9672414, -0.9574713, -0.9965518, -0.9672414, -0.9770115, -0.9965518, -0.9867816, -0.9770115, -0.9770115, -1.055172, -0.9281609, -0.9867816, -0.9867816, -0.9770115, -0.9379311, -0.9281609, -0.9672414, -0.9672414, -0.9281609, -0.9379311, -0.9965518, -1.016092, -0.9183908, -0.9379311, -0.9672414, -0.9183908, -0.9867816, -0.9379311, -0.9574713, -0.9867816, -1.016092, -0.9477012, -0.9183908, -0.9672414, -0.9867816, -1.006322, -0.9672414, -0.9770115, -1.016092, -0.9574713, -0.9770115, -0.9965518, -0.9672414, -0.9477012, -0.9281609, -1.025862, -0.9867816, -0.9477012, -0.9183908, -1.016092, -0.9477012, -0.9867816, -0.9477012, -0.9867816, -0.9574713, -0.9672414, -0.9770115, -0.9867816, -0.9574713, -0.9477012
Raw Bottom Right, -0.4901074, -0.4420577, -0.3555681, -0.4324477, -0.4324477, -0.4516676, -0.4708875, -0.4612775, -0.3555681, -0.4132278, -0.4997174, -0.4901074, -0.4516676, -0.4516676, -0.3940079, -0.4132278, -0.4036179, -0.4036179, -0.4516676, -0.4324477, -0.4420577, -0.3940079, -0.4804974, -0.4324477, -0.4901074, -0.4228378, -0.4420577, -0.374788, -0.4324477, -0.4708875, -0.4612775, -0.4420577, -0.4324477, -0.4516676, -0.4516676, -0.4804974, -0.4420577, -0.4516676, -0.4228378, -0.4228378, -0.4132278, -0.4324477, -0.4901074, -0.4420577, -0.4516676, -0.3940079, -0.4324477, -0.4228378, -0.4612775, -0.4228378, -0.4228378, -0.4228378, -0.4132278, -0.4612775, -0.4228378, -0.4324477, -0.4132278, -0.4516676, -0.4708875, -0.4036179, -0.4516676, -0.4228378, -0.4420577, -0.4228378, -0.4228378, -0.4420577, -0.4516676, -0.4324477, -0.4612775, -0.4228378, -0.4420577, -0.4228378, -0.4516676, -0.4612775, -0.4708875, -0.3940079, -0.4132278, -0.4516676, -0.4324477, -0.4420577, -0.4804974, -0.4228378, -0.4324477, -0.4324477, -0.4516676, -0.4036179, -0.4228378, -0.4612775, -0.4132278, -0.4612775, -0.4324477, -0.4228378, -0.3940079, -0.4708875, -0.4228378, -0.4516676, -0.4132278, -0.4228378, -0.4516676, -0.4132278, -0.4132278, -0.4420577
